Date,IE00BDBRDM35,LU3038520774,IE00BMG6Z448,FR0013416716,IE00BZ0PKT83,IE00B4L5Y983
2025-03-21,4.83650016784668,,4.803500175476074,119.65599822998047,10.555999755859375,98.97000122070312
2025-03-24,4.829500198364258,,4.837500095367432,119.47899627685547,10.744000434875488,100.69999694824219
2025-03-25,4.829500198364258,,4.836999893188477,120.01799774169922,10.744000434875488,100.83000183105469
2025-03-26,4.823500156402588,,4.821000099182129,119.76200103759766,10.673999786376953,100.33999633789062
2025-03-27,4.820000171661377,,4.814499855041504,121.16300201416016,10.633999824523926,99.97000122070312
2025-03-28,4.83650016784668,,4.714000225067139,122.40699768066406,10.40999984741211,97.83000183105469
2025-03-31,4.84499979019165,,4.682000160217285,123.81700134277344,10.338000297546387,97.11000061035156
2025-04-01,4.856500148773193,,4.738999843597412,124.01799774169922,10.484000205993652,98.44000244140625
2025-04-02,4.859000205993652,,4.738999843597412,124.18699645996094,10.461999893188477,98.33999633789062
2025-04-03,4.879499912261963,,4.536499977111816,123.23600006103516,9.947999954223633,93.5199966430664
2025-04-04,4.881999969482422,,4.353499889373779,120.0,9.527999877929688,89.05000305175781
2025-04-07,4.855500221252441,,4.24399995803833,118.427001953125,9.300999641418457,86.58000183105469
2025-04-08,4.848499774932861,,4.335000038146973,119.35900115966797,9.543999671936035,89.5199966430664
2025-04-09,4.815999984741211,,4.1570000648498535,122.39900207519531,9.159000396728516,85.29000091552734
2025-04-10,4.831500053405762,,4.314000129699707,125.60800170898438,9.519000053405762,88.68000030517578
2025-04-11,4.809999942779541,,4.333499908447266,128.5489959716797,9.42199993133545,87.79000091552734
2025-04-14,4.83050012588501,,4.396999835968018,127.20999908447266,9.710000038146973,90.33999633789062
2025-04-15,4.8414998054504395,,4.453999996185303,127.86399841308594,9.795999526977539,91.16999816894531
2025-04-16,4.853499889373779,,4.422500133514404,131.45700073242188,9.696000099182129,90.12999725341797
2025-04-17,4.855500221252441,,4.434999942779541,130.75100708007812,9.598999977111816,89.26000213623047
2025-04-22,4.84250020980835,,4.428500175476074,135.7169952392578,9.557000160217285,88.5199966430664
